nome n m c fila run l1 l2 llc cycles inst
COL 435666 1057066 137384 4LVBQDK 144 4619363 2426605 207079 616241724 1381769808
COL 435666 1057066 137384 4LVBQDK 144 4607263 2414555 209559 616964825 1381770441
COL 435666 1057066 137384 4LVBQDK 143 4608515 2408419 204783 614288310 1381770432
COL 435666 1057066 137384 4LVBQDK 144 4613234 2424491 208853 616162048 1381770331
COL 435666 1057066 137384 4LVBQDK 143 4625198 2434530 208249 614601097 1381770405
COL 435666 1057066 137384 4LVBQDK 144 4618504 2425010 208467 614885989 1381770436
COL 435666 1057066 137384 4LVBQDK 143 4618927 2420602 205188 613115030 1381770323
COL 435666 1057066 137384 4LVBQDK 143 4603632 2420242 208429 614309581 1381770400
COL 435666 1057066 137384 4LVBQDK 143 4633607 2429517 206067 613546339 1381770443
COL 435666 1057066 137384 4LVBQDK 143 4610644 2413824 205242 614466009 1381770328
COL 435666 1057066 137384 FIB 388 3472215 2065334 195119 1612714094 4476637369
COL 435666 1057066 137384 FIB 388 3494714 2067809 194071 1618210447 4476634364
COL 435666 1057066 137384 FIB 387 3488188 2071288 197558 1616800406 4476634217
COL 435666 1057066 137384 FIB 387 3469622 2065064 192235 1619557341 4476636844
COL 435666 1057066 137384 FIB 386 3496473 2068031 196581 1611547491 4476636197
COL 435666 1057066 137384 FIB 385 3463661 2055932 194957 1610531896 4476638332
COL 435666 1057066 137384 FIB 386 3480102 2073217 191627 1609122095 4476638016
COL 435666 1057066 137384 FIB 386 3499569 2073305 198064 1605671619 4476635045
COL 435666 1057066 137384 FIB 386 3458839 2066063 196907 1610982583 4476634482
COL 435666 1057066 137384 FIB 387 3483063 2065549 197401 1616163415 4476635236
COL 435666 1057066 137384  292 2727723 1883134 184033 1227957718 3006069818
COL 435666 1057066 137384  292 2736022 1885361 183384 1230846387 3006068916
COL 435666 1057066 137384  292 2729380 1881026 182529 1229634277 3006068901
COL 435666 1057066 137384  292 2731963 1884168 182105 1228472426 3006068779
COL 435666 1057066 137384  292 2726119 1879889 183123 1225952167 3006068852
COL 435666 1057066 137384  292 2739639 1892456 184410 1233013998 3006068787
COL 435666 1057066 137384  291 2727750 1881789 183294 1230066654 3006068857
COL 435666 1057066 137384  292 2734801 1887624 181881 1234341647 3006068792
COL 435666 1057066 137384  292 2727698 1882860 183510 1233893912 3006068855
COL 435666 1057066 137384  293 2741153 1888574 181547 1236316657 3006068793
FLA 1070376 2712798 214013 BINH 1010 9799930 5542143 481552 4213743253 11740163024
FLA 1070376 2712798 214013 BINH 1019 9821638 5543338 472562 4245312666 11740162400
FLA 1070376 2712798 214013 BINH 1005 9763617 5565007 476367 4188849005 11740162562
FLA 1070376 2712798 214013 BINH 1020 9832977 5551867 476185 4235219434 11740161339
FLA 1070376 2712798 214013 BINH 1006 9777826 5531952 474821 4190233428 11740160329
FLA 1070376 2712798 214013 BINH 1011 9862727 5557420 480070 4209319201 11740162477
FLA 1070376 2712798 214013 BINH 1004 9740762 5535157 478711 4182974691 11740160101
FLA 1070376 2712798 214013 BINH 1011 9783546 5552393 478103 4212646231 11740160963
FLA 1070376 2712798 214013 BINH 1008 9763501 5544501 480503 4200315464 11740162037
FLA 1070376 2712798 214013 BINH 1017 9852917 5555158 476170 4230571524 11740161408
FLA 1070376 2712798 214013 2LVBQ 398 11380117 5921573 436755 1669641876 4355323513
FLA 1070376 2712798 214013 2LVBQ 396 11362382 5891698 430409 1662846830 4355277255
FLA 1070376 2712798 214013 2LVBQ 400 11362599 5916293 431152 1677021419 4355283955
FLA 1070376 2712798 214013 2LVBQ 402 11324631 5915761 437750 1689087045 4355274343
FLA 1070376 2712798 214013 2LVBQ 399 11367460 5904958 434129 1675242021 4355280118
FLA 1070376 2712798 214013 2LVBQ 398 11373370 5904242 426857 1666458895 4355285333
FLA 1070376 2712798 214013 2LVBQ 397 11330855 5905467 434470 1661391343 4355273749
FLA 1070376 2712798 214013 2LVBQ 398 11363002 5907574 432650 1665528398 4355280950
FLA 1070376 2712798 214013 2LVBQ 399 11408103 5911301 429850 1666776967 4355282756
FLA 1070376 2712798 214013 2LVBQ 398 11347156 5899057 427388 1664074147 4355281876
FLA 1070376 2712798 214013 3LVBQ 458 8642624 5225464 422255 1912899546 5111734368
FLA 1070376 2712798 214013 3LVBQ 456 8649664 5217054 421217 1902765822 5111736994
FLA 1070376 2712798 214013 3LVBQ 457 8659936 5216242 422116 1915150593 5111732297
FLA 1070376 2712798 214013 3LVBQ 456 8600154 5202451 421050 1905539674 5111734567
FLA 1070376 2712798 214013 3LVBQ 457 8641961 5228395 425792 1907847172 5111733617
FLA 1070376 2712798 214013 3LVBQ 457 8675322 5225271 420571 1909379239 5111732530
FLA 1070376 2712798 214013 3LVBQ 455 8618569 5201654 420769 1901666557 5111734392
FLA 1070376 2712798 214013 3LVBQ 457 8641974 5208477 421255 1911605985 5111732641
FLA 1070376 2712798 214013 3LVBQ 457 8664692 5224987 419000 1907483008 5111732536
FLA 1070376 2712798 214013 3LVBQ 456 8627246 5217009 421559 1909648152 5111730277
FLA 1070376 2712798 214013 4LVBQ 466 8149710 5223348 435883 1952132241 5196843300
FLA 1070376 2712798 214013 4LVBQ 467 8213785 5255827 438727 1954838732 5196844255
FLA 1070376 2712798 214013 4LVBQ 468 8149306 5227027 446165 1955782647 5196839024
FLA 1070376 2712798 214013 4LVBQ 469 8260180 5261781 442823 1958191728 5196843789
FLA 1070376 2712798 214013 4LVBQ 468 8185032 5231871 439208 1955868753 5196843080
FLA 1070376 2712798 214013 4LVBQ 469 8223730 5229321 436591 1960073039 5196845187
FLA 1070376 2712798 214013 4LVBQ 468 8141913 5195513 436213 1954349723 5196839271
FLA 1070376 2712798 214013 4LVBQ 470 8173381 5230187 448530 1969187594 5196842923
FLA 1070376 2712798 214013 4LVBQ 470 8188922 5223363 442705 1969568788 5196844401
FLA 1070376 2712798 214013 4LVBQ 469 8214192 5234852 442560 1963099488 5196839837
FLA 1070376 2712798 214013 2LVBQDK 272 11951913 5794916 470025 1164242130 2565101501
FLA 1070376 2712798 214013 2LVBQDK 274 11992850 5811437 469567 1172475321 2565102066
FLA 1070376 2712798 214013 2LVBQDK 273 11962744 5788380 467912 1169135993 2565102144
FLA 1070376 2712798 214013 2LVBQDK 272 11949825 5784435 470737 1167866571 2565102017
FLA 1070376 2712798 214013 2LVBQDK 273 11978635 5791551 470351 1171628855 2565102056
FLA 1070376 2712798 214013 2LVBQDK 273 11959453 5795146 469576 1172498260 2565102048
FLA 1070376 2712798 214013 2LVBQDK 272 11976866 5801886 470944 1167868276 2565101916
FLA 1070376 2712798 214013 2LVBQDK 273 11976470 5786593 466993 1168574818 2565102055
FLA 1070376 2712798 214013 2LVBQDK 272 11979155 5796074 467764 1167903382 2565102033
FLA 1070376 2712798 214013 2LVBQDK 272 11978166 5793095 469789 1166449173 2565101904
FLA 1070376 2712798 214013 3LVBQDK 338 11500022 5889362 475567 1442666692 3219139244
FLA 1070376 2712798 214013 3LVBQDK 340 11403036 5787789 473727 1446025103 3219142029
FLA 1070376 2712798 214013 3LVBQDK 338 11498543 5884927 474458 1445655336 3219139565
FLA 1070376 2712798 214013 3LVBQDK 339 11555706 5906360 477029 1446305325 3219139764
FLA 1070376 2712798 214013 3LVBQDK 338 11495862 5883715 473726 1440962267 3219139636
FLA 1070376 2712798 214013 3LVBQDK 338 11541660 5909344 474211 1441842018 3219139810
FLA 1070376 2712798 214013 3LVBQDK 339 11502036 5882673 475250 1445663564 3219139574
FLA 1070376 2712798 214013 3LVBQDK 339 11566981 5905089 476139 1449443846 3219139765
FLA 1070376 2712798 214013 3LVBQDK 338 11508551 5888650 470749 1443068465 3219139624
FLA 1070376 2712798 214013 3LVBQDK 339 11542504 5918008 475369 1442794733 3219139814
FLA 1070376 2712798 214013 4LVBQDK 362 11690965 5976896 457089 1524204888 3365345567
FLA 1070376 2712798 214013 4LVBQDK 370 11748846 6018563 456961 1527070149 3365346124
FLA 1070376 2712798 214013 4LVBQDK 370 11678983 5993088 459900 1531398902 3365345881
FLA 1070376 2712798 214013 4LVBQDK 370 11690373 5997875 460975 1535366036 3365346060
FLA 1070376 2712798 214013 4LVBQDK 369 11700412 5998929 457344 1528182642 3365345928
FLA 1070376 2712798 214013 4LVBQDK 369 11757794 6030455 456617 1527462364 3365346123
FLA 1070376 2712798 214013 4LVBQDK 369 11673693 5983648 460520 1531814636 3365345880
FLA 1070376 2712798 214013 4LVBQDK 370 11685764 5987651 459079 1531431942 3365346060
FLA 1070376 2712798 214013 4LVBQDK 368 11677095 5984237 456895 1525741045 3365345928
FLA 1070376 2712798 214013 4LVBQDK 368 11738787 6016262 456650 1530119336 3365346122
FLA 1070376 2712798 214013 FIB 967 8583259 5137511 444782 3976090034 10910521033
FLA 1070376 2712798 214013 FIB 981 8582733 5129508 447795 4023660657 10910523590
FLA 1070376 2712798 214013 FIB 968 8575437 5129860 444825 3966151186 10910521964
FLA 1070376 2712798 214013 FIB 966 8575621 5122698 445724 3952699226 10910522386
FLA 1070376 2712798 214013 FIB 965 8616981 5144334 443410 3946197023 10910523008
FLA 1070376 2712798 214013 FIB 979 8613611 5136699 447374 4035948979 10910522772
FLA 1070376 2712798 214013 FIB 974 8705697 5170876 440879 4010254831 10910521803
FLA 1070376 2712798 214013 FIB 962 8557920 5109407 445844 3977119998 10910522863
FLA 1070376 2712798 214013 FIB 968 8620840 5146900 442139 4004675159 10910522649
FLA 1070376 2712798 214013 FIB 962 8632358 5148890 443972 3970970518 10910522940
FLA 1070376 2712798 214013  742 6782584 4752385 431489 3072911945 7394934926
FLA 1070376 2712798 214013  741 6778224 4735850 434311 3065614769 7394933676
FLA 1070376 2712798 214013  741 6778340 4748888 434412 3073567696 7394933645
FLA 1070376 2712798 214013  739 6788777 4748278 430643 3069996734 7394933728
FLA 1070376 2712798 214013  737 6798299 4762818 431325 3075929235 7394933698
FLA 1070376 2712798 214013  737 6786005 4753944 432354 3076339721 7394933724
FLA 1070376 2712798 214013  738 6777008 4753340 433067 3072844111 7394933699
FLA 1070376 2712798 214013  739 6785273 4750942 430936 3078336694 7394933724
FLA 1070376 2712798 214013  739 6775178 4751925 431846 3085481325 7394933701
FLA 1070376 2712798 214013  738 6794047 4753888 431326 3075812849 7394933724
LKS 2758119 6885658 138911 BINH 2456 27707590 18231906 1566153 10084544326 27499920162
LKS 2758119 6885658 138911 BINH 2460 27445622 18019395 1591384 10120622103 27499927078
LKS 2758119 6885658 138911 BINH 2449 27650556 18218564 1569077 10082052007 27499924234
LKS 2758119 6885658 138911 BINH 2447 27890521 18220724 1571138 10073780691 27499926422
LKS 2758119 6885658 138911 BINH 2447 28129091 18627334 1573656 10104623981 27499919241
LKS 2758119 6885658 138911 BINH 2444 28282540 18442220 1556600 10075222171 27499922273
LKS 2758119 6885658 138911 BINH 2451 28022683 18474433 1559937 10084254694 27499923323
LKS 2758119 6885658 138911 BINH 2449 27541287 18132684 1556503 10118301701 27499925767
LKS 2758119 6885658 138911 BINH 2443 28024299 18561107 1573710 10059942287 27499919356
LKS 2758119 6885658 138911 BINH 2440 28110465 18459971 1550656 10040978678 27499919464
LKS 2758119 6885658 138911 2LVBQ 984 33975420 20634490 1522373 4044597534 9437908332
LKS 2758119 6885658 138911 2LVBQ 979 34232879 20804088 1514483 4035592373 9437885516
LKS 2758119 6885658 138911 2LVBQ 975 34477199 21137906 1525395 4033795092 9437886357
LKS 2758119 6885658 138911 2LVBQ 975 34553564 21167974 1514418 4034405217 9437883368
LKS 2758119 6885658 138911 2LVBQ 975 34521476 21103349 1507904 4026208907 9437884487
LKS 2758119 6885658 138911 2LVBQ 975 34581372 21182358 1519269 4034618663 9437879327
LKS 2758119 6885658 138911 2LVBQ 975 34605248 21194945 1511745 4035310869 9437896059
LKS 2758119 6885658 138911 2LVBQ 972 34606285 21192369 1522591 4029480323 9437880908
LKS 2758119 6885658 138911 2LVBQ 979 34472621 21125887 1523470 4038448337 9437879813
LKS 2758119 6885658 138911 2LVBQ 972 34529375 21163855 1516266 4026814755 9437889600
LKS 2758119 6885658 138911 3LVBQ 1161 26919900 18797217 1427911 4767836937 11859867280
LKS 2758119 6885658 138911 3LVBQ 1158 26971965 18842586 1452309 4775914851 11859875841
LKS 2758119 6885658 138911 3LVBQ 1153 27301581 19111910 1447044 4771714735 11859868360
LKS 2758119 6885658 138911 3LVBQ 1156 27211451 19034230 1430251 4773467094 11859870798
LKS 2758119 6885658 138911 3LVBQ 1156 27304102 19149181 1452690 4776504290 11859871294
LKS 2758119 6885658 138911 3LVBQ 1158 27258703 19099768 1472020 4765170306 11859868093
LKS 2758119 6885658 138911 3LVBQ 1156 27331681 19127237 1446029 4767895858 11859870074
LKS 2758119 6885658 138911 3LVBQ 1152 27249755 19061558 1438920 4752909168 11859870188
LKS 2758119 6885658 138911 3LVBQ 1160 27342513 19161105 1445333 4764589691 11859867828
LKS 2758119 6885658 138911 3LVBQ 1154 27304128 19115563 1448998 4762979979 11859867653
LKS 2758119 6885658 138911 4LVBQ 1217 25883832 18768605 1534030 5015454726 12460502696
LKS 2758119 6885658 138911 4LVBQ 1216 25946582 18770343 1537372 5011328523 12460504439
LKS 2758119 6885658 138911 4LVBQ 1212 26374605 19164304 1506937 5008278342 12460494339
LKS 2758119 6885658 138911 4LVBQ 1209 26312937 19060635 1494230 4999822070 12460498292
LKS 2758119 6885658 138911 4LVBQ 1215 26358045 19088269 1496301 5031131241 12460501905
LKS 2758119 6885658 138911 4LVBQ 1209 26385533 19109642 1512170 5003115640 12460499302
LKS 2758119 6885658 138911 4LVBQ 1211 26283806 19100968 1518479 5018090773 12460499561
LKS 2758119 6885658 138911 4LVBQ 1207 26370669 19102436 1478863 5002594845 12460499569
LKS 2758119 6885658 138911 4LVBQ 1212 26434986 19164799 1521278 5015454436 12460499993
LKS 2758119 6885658 138911 4LVBQ 1207 26878278 19523079 1488590 4998651111 12460494854
LKS 2758119 6885658 138911 2LVBQDK 780 40678067 22358656 1672145 3263639427 6340195583
LKS 2758119 6885658 138911 2LVBQDK 769 40553376 22167115 1668392 3252484709 6340190711
LKS 2758119 6885658 138911 2LVBQDK 769 40542266 22061484 1655323 3246542460 6340190835
LKS 2758119 6885658 138911 2LVBQDK 768 40670427 22244400 1656808 3253941167 6340188136
LKS 2758119 6885658 138911 2LVBQDK 768 40570516 22165680 1668033 3249509597 6340190850
LKS 2758119 6885658 138911 2LVBQDK 764 40901570 22404956 1656212 3250064128 6340185292
LKS 2758119 6885658 138911 2LVBQDK 763 40918350 22374511 1659969 3243822370 6340185288
LKS 2758119 6885658 138911 2LVBQDK 766 40911205 22434414 1658925 3252053876 6340185137
LKS 2758119 6885658 138911 2LVBQDK 768 40553916 22130337 1666849 3248793811 6340190707
LKS 2758119 6885658 138911 2LVBQDK 763 40850814 22355432 1658969 3246659290 6340184972
LKS 2758119 6885658 138911 3LVBQDK 927 39178209 22939863 1679355 3890568615 7974363232
LKS 2758119 6885658 138911 3LVBQDK 922 39388273 23085110 1676473 3875325567 7974361022
LKS 2758119 6885658 138911 3LVBQDK 920 39681673 23315904 1687698 3881540654 7974355288
LKS 2758119 6885658 138911 3LVBQDK 924 39606694 23254347 1689394 3897820163 7974358503
LKS 2758119 6885658 138911 3LVBQDK 918 39696582 23368652 1683730 3873129627 7974355472
LKS 2758119 6885658 138911 3LVBQDK 920 39714603 23451413 1680855 3875831110 7974355631
LKS 2758119 6885658 138911 3LVBQDK 923 39715297 23351814 1686806 3894824629 7974355428
LKS 2758119 6885658 138911 3LVBQDK 924 39389636 22984147 1686936 3887110878 7974361027
LKS 2758119 6885658 138911 3LVBQDK 919 39693784 23325337 1679662 3882683813 7974355288
LKS 2758119 6885658 138911 3LVBQDK 920 39542292 23304428 1678869 3878229564 7974358469
LKS 2758119 6885658 138911 4LVBQDK 964 40377876 22846074 1691849 4039024910 8453739672
LKS 2758119 6885658 138911 4LVBQDK 961 40537741 23016940 1691240 4041888429 8453737465
LKS 2758119 6885658 138911 4LVBQDK 954 40872257 23222318 1682575 4027510795 8453731726
LKS 2758119 6885658 138911 4LVBQDK 960 40737260 23166167 1675487 4041678377 8453734943
LKS 2758119 6885658 138911 4LVBQDK 954 40863765 23220361 1676798 4017359170 8453731913
LKS 2758119 6885658 138911 4LVBQDK 954 40857851 23351216 1685322 4031167068 8453732071
LKS 2758119 6885658 138911 4LVBQDK 953 40914459 23258522 1673869 4030123720 8453731861
LKS 2758119 6885658 138911 4LVBQDK 958 40506927 22917638 1682535 4033519704 8453737462
LKS 2758119 6885658 138911 4LVBQDK 957 40848520 23209781 1684149 4037083772 8453731729
LKS 2758119 6885658 138911 4LVBQDK 959 40682455 23204408 1690634 4040310743 8453734915
LKS 2758119 6885658 138911 FIB 2491 27542813 18025398 1562815 10272078849 27924484616
LKS 2758119 6885658 138911 FIB 2489 27834759 18198978 1564239 10242217559 27924490311
LKS 2758119 6885658 138911 FIB 2483 27834240 18415493 1581236 10277840701 27924486076
LKS 2758119 6885658 138911 FIB 2478 27892371 18319169 1562601 10246569128 27924488111
LKS 2758119 6885658 138911 FIB 2484 27970607 18497586 1579796 10263623078 27924485829
LKS 2758119 6885658 138911 FIB 2482 28057056 18626935 1567004 10231918884 27924484987
LKS 2758119 6885658 138911 FIB 2515 27872802 18463657 1629108 10234187261 27924485660
LKS 2758119 6885658 138911 FIB 2619 28247168 18722616 1733212 10213242005 27924486185
LKS 2758119 6885658 138911 FIB 2694 28028801 18567197 1731061 10318001870 27924488291
LKS 2758119 6885658 138911 FIB 2880 28289988 18871503 1634832 10342026314 27924487457
LKS 2758119 6885658 138911  2311 23137380 16157446 1495099 8492832607 20128868360
LKS 2758119 6885658 138911  2022 23133007 16081219 1308902 8442764077 20128864540
LKS 2758119 6885658 138911  2014 23645596 16491258 1332983 8426300902 20128858800
LKS 2758119 6885658 138911  2018 23338692 16303052 1352016 8435190887 20128861982
LKS 2758119 6885658 138911  2013 23644424 16484938 1320415 8424180685 20128858984
LKS 2758119 6885658 138911  2020 23487836 16422762 1321540 8438161538 20128859146
LKS 2758119 6885658 138911  2018 23623314 16477654 1319657 8446216523 20128858990
LKS 2758119 6885658 138911  2014 23484935 16414175 1323122 8432180693 20128859150
LKS 2758119 6885658 138911  2018 23636458 16464615 1319270 8442131654 20128858988
LKS 2758119 6885658 138911  2010 23484716 16432825 1313572 8415952676 20128859148
CTR 14081816 34292496 214013 BINH 12910 257416436 311489302 19553633 53817730652 132984157114
CTR 14081816 34292496 214013 BINH 12854 256588872 311076260 19536964 53581304046 132984153246
CTR 14081816 34292496 214013 BINH 12865 257689133 310318068 19499916 53615617865 132984153495
CTR 14081816 34292496 214013 BINH 12871 258531477 311762157 19526060 53605516265 132984154038
CTR 14081816 34292496 214013 BINH 12877 258327116 310952542 19524240 53615107945 132984153391
CTR 14081816 34292496 214013 BINH 12868 258807790 312010803 19508427 53600292891 132984153541
CTR 14081816 34292496 214013 BINH 12874 258571868 310949556 19493612 53606512071 132984153372
CTR 14081816 34292496 214013 BINH 12872 257512055 312029664 19539760 53602709425 132984153620
CTR 14081816 34292496 214013 BINH 12888 258502764 311084935 19473128 53621817861 132984154021
CTR 14081816 34292496 214013 BINH 12895 258270956 311439555 19546950 53623439290 132984153826
CTR 14081816 34292496 214013 2LVBQ 5449 260663380 320754576 19092181 22718071587 37977447506
CTR 14081816 34292496 214013 2LVBQ 5448 260963173 320871606 19080708 22718747733 37977514845
CTR 14081816 34292496 214013 2LVBQ 5455 261451160 321251661 19062012 22743339470 37977544188
CTR 14081816 34292496 214013 2LVBQ 5444 260877350 320592003 19104491 22705803704 37977615101
CTR 14081816 34292496 214013 2LVBQ 5454 261807766 321497883 19045756 22746479273 37977586186
CTR 14081816 34292496 214013 2LVBQ 5455 260779573 321344314 19079603 22769665287 37977549720
CTR 14081816 34292496 214013 2LVBQ 5459 261437201 320701169 19061671 22755289218 37977517692
CTR 14081816 34292496 214013 2LVBQ 5454 261044745 320900997 19037765 22744240330 37977524421
CTR 14081816 34292496 214013 2LVBQ 5459 261384380 320795237 19089625 22756977938 37977560948
CTR 14081816 34292496 214013 2LVBQ 5454 260904054 320934203 19068558 22730819411 37977620665
CTR 14081816 34292496 214013 3LVBQ 6339 244632616 310583759 18958277 26583170173 49752442523
CTR 14081816 34292496 214013 3LVBQ 6371 244623346 311308218 19006737 26691406099 49752448993
CTR 14081816 34292496 214013 3LVBQ 7030 246559806 310145772 21208668 27138681999 49752444332
CTR 14081816 34292496 214013 3LVBQ 6380 244229962 311547594 19113276 26610621872 49752447130
CTR 14081816 34292496 214013 3LVBQ 6386 244845906 311574995 19047671 26668610095 49752446006
CTR 14081816 34292496 214013 3LVBQ 6365 244681318 311379008 18972921 26582903081 49752446179
CTR 14081816 34292496 214013 3LVBQ 6360 245188723 311454992 18913997 26592047207 49752446500
CTR 14081816 34292496 214013 3LVBQ 6375 244465569 311410531 18970600 26622009041 49752443330
CTR 14081816 34292496 214013 3LVBQ 6379 245014127 311782001 18922966 26662412841 49752452867
CTR 14081816 34292496 214013 3LVBQ 6366 244851144 312532836 18934916 26602140348 49752444481
CTR 14081816 34292496 214013 4LVBQ 6670 235741497 306183051 19035434 27896884121 53612495131
CTR 14081816 34292496 214013 4LVBQ 6700 235337292 307116403 19129857 28007547518 53612497858
CTR 14081816 34292496 214013 4LVBQ 6680 235657191 306163132 19042542 27941408492 53612498391
CTR 14081816 34292496 214013 4LVBQ 6690 234643445 307034998 19120173 27988282279 53612495398
CTR 14081816 34292496 214013 4LVBQ 6688 234807818 306520892 19098621 27971336919 53612497218
CTR 14081816 34292496 214013 4LVBQ 6688 234859629 306142356 19116849 27947460219 53612493672
CTR 14081816 34292496 214013 4LVBQ 6682 235166493 306306581 19091563 27918983182 53612490120
CTR 14081816 34292496 214013 4LVBQ 6683 235176292 305853124 19103399 27925269627 53612493803
CTR 14081816 34292496 214013 4LVBQ 6690 234984218 306359961 19104667 27941212433 53612495248
CTR 14081816 34292496 214013 4LVBQ 6685 235195367 306210266 19075268 27931670847 53612482770
CTR 14081816 34292496 214013 2LVBQDK 5517 389434600 454557062 24052132 22926425658 30763804337
CTR 14081816 34292496 214013 2LVBQDK 5522 389150715 447978341 23956926 22934670038 30763804572
CTR 14081816 34292496 214013 2LVBQDK 5520 389391292 450390831 24072690 22918608115 30763804565
CTR 14081816 34292496 214013 2LVBQDK 5523 388926167 452125661 23984126 22946967992 30763804568
CTR 14081816 34292496 214013 2LVBQDK 5518 389474008 450099223 23878131 22913830271 30763804564
CTR 14081816 34292496 214013 2LVBQDK 5519 389660778 451091047 24060111 22914735447 30763804561
CTR 14081816 34292496 214013 2LVBQDK 5527 389566515 450847076 23948834 22926406335 30763804583
CTR 14081816 34292496 214013 2LVBQDK 5527 389545132 449840941 24065261 22917858692 30763804573
CTR 14081816 34292496 214013 2LVBQDK 5525 389278773 451454729 24162670 22916196740 30763804573
CTR 14081816 34292496 214013 2LVBQDK 5521 389148495 450706814 23909807 22925634398 30763804575
CTR 14081816 34292496 214013 3LVBQDK 6220 400677979 469500805 24038856 26047236567 37769084977
CTR 14081816 34292496 214013 3LVBQDK 6250 400235057 470528804 24345124 26160737235 37769085238
CTR 14081816 34292496 214013 3LVBQDK 6243 401245432 470814731 24065171 26115143592 37769085227
CTR 14081816 34292496 214013 3LVBQDK 6246 400316292 470397041 24176911 26129546251 37769085236
CTR 14081816 34292496 214013 3LVBQDK 6236 401096438 471213380 24127090 26090457390 37769085231
CTR 14081816 34292496 214013 3LVBQDK 6245 400528576 470182418 24171787 26116534702 37769085237
CTR 14081816 34292496 214013 3LVBQDK 6252 400717119 470274417 24054969 26168890393 37769085235
CTR 14081816 34292496 214013 3LVBQDK 6249 400320943 471767648 24314554 26127312058 37769085234
CTR 14081816 34292496 214013 3LVBQDK 6246 401526476 472490972 24358139 26106405484 37769085241
CTR 14081816 34292496 214013 3LVBQDK 6247 400427931 470608510 24202101 26129537394 37769085225
CTR 14081816 34292496 214013 4LVBQDK 6471 407911981 473282883 24262794 27104299772 40507845498
CTR 14081816 34292496 214013 4LVBQDK 6482 408231098 474150433 24356599 27139434803 40507845748
CTR 14081816 34292496 214013 4LVBQDK 6477 408567814 472194580 24165820 27115992968 40507845735
CTR 14081816 34292496 214013 4LVBQDK 6495 408407954 477392658 24363955 27190386613 40507845769
CTR 14081816 34292496 214013 4LVBQDK 6477 408521751 473376530 24382439 27116267881 40507845764
CTR 14081816 34292496 214013 4LVBQDK 6476 408210695 474675464 24195425 27125703299 40507845759
CTR 14081816 34292496 214013 4LVBQDK 6485 408403326 472030600 24268289 27134977850 40507845783
CTR 14081816 34292496 214013 4LVBQDK 6490 408303069 473490396 24349876 27150166792 40507845775
CTR 14081816 34292496 214013 4LVBQDK 6478 408323911 472440042 24220470 27125688106 40507845774
CTR 14081816 34292496 214013 4LVBQDK 6752 407697357 472091707 25881353 27853827699 40507846228
CTR 14081816 34292496 214013 FIB 14115 257462793 307657973 20750734 54515320994 134130271681
CTR 14081816 34292496 214013 FIB 13096 257073869 308819669 19428401 54056591902 134130266216
CTR 14081816 34292496 214013 FIB 13179 257304481 306975194 19457916 54392747507 134130266159
CTR 14081816 34292496 214013 FIB 13110 255535767 307283733 19437890 54069271831 134130266603
CTR 14081816 34292496 214013 FIB 13165 257573442 307135604 19442859 54361710031 134130266774
CTR 14081816 34292496 214013 FIB 13097 256204536 307608284 19434489 54078813971 134130264307
CTR 14081816 34292496 214013 FIB 13092 257500419 307160812 19395027 54068017381 134130264175
CTR 14081816 34292496 214013 FIB 13112 257242598 307974050 19450993 54167110588 134130263792
CTR 14081816 34292496 214013 FIB 13097 257940515 307345679 19383067 54081376645 134130263960
CTR 14081816 34292496 214013 FIB 13082 257265987 307828434 19431808 54067126805 134130263209
CTR 14081816 34292496 214013  12692 275785589 283307102 18961529 52790193674 113960640865
CTR 14081816 34292496 214013  12708 276309784 284151658 19003517 52829082094 113960639030
CTR 14081816 34292496 214013  12698 275994977 282675733 18997730 52775424201 113960639118
CTR 14081816 34292496 214013  12717 276544347 283833755 19018946 52763727278 113960639140
CTR 14081816 34292496 214013  12690 276415733 283265341 19006569 52704189719 113960639227
CTR 14081816 34292496 214013  12701 276063065 283971462 19014030 52741195782 113960639242
CTR 14081816 34292496 214013  12701 276423177 283115943 19016072 52703937139 113960639242
CTR 14081816 34292496 214013  12687 276296077 283930848 19035473 52674560589 113960639244
CTR 14081816 34292496 214013  12708 276444558 283139483 19023449 52695852792 113960639197
CTR 14081816 34292496 214013  12701 276278916 283823947 19016930 52707913403 113960639255
E 3598623 8778114 200760 BINH 3044 42373744 33334756 2657485 12523693875 34003810978
E 3598623 8778114 200760 BINH 3054 42156055 33087202 2672002 12533865522 34003807287
E 3598623 8778114 200760 BINH 3102 42352141 33227410 2656741 12593509252 34003807731
E 3598623 8778114 200760 BINH 3112 42460614 33326274 2635011 12592320801 34003807185
E 3598623 8778114 200760 BINH 3107 42330096 33311844 2656296 12626368706 34003807223
E 3598623 8778114 200760 BINH 3105 42279923 33334643 2644151 12630852746 34003807297
E 3598623 8778114 200760 BINH 3105 42297396 33159583 2649501 12592396544 34003807796
E 3598623 8778114 200760 BINH 3107 42254513 33180426 2649663 12618168010 34003807385
E 3598623 8778114 200760 BINH 3100 42408727 33335931 2646908 12623470063 34003807708
E 3598623 8778114 200760 BINH 3103 42265153 33341459 2650826 12626920331 34003806161
E 3598623 8778114 200760 2LVBQ 1201 48176797 37203850 2568266 4987552760 10514953608
E 3598623 8778114 200760 2LVBQ 1196 48125107 37150297 2566834 4984147111 10514928852
E 3598623 8778114 200760 2LVBQ 1199 48183149 37042876 2565680 4999327029 10514917230
E 3598623 8778114 200760 2LVBQ 1199 48173733 37111454 2568836 4986344216 10514922588
